,Country/Region,date,confirmed,deaths,recovered
21422,United Kingdom,2020-05-14,234440,33693,1043
21423,Uruguay,2020-05-14,724,19,547
21424,Uzbekistan,2020-05-14,2645,11,2136
21425,Venezuela,2020-05-14,455,10,220
21426,Vietnam,2020-05-14,312,0,260
21427,West Bank and Gaza,2020-05-14,375,2,310
21428,Western Sahara,2020-05-14,6,0,6
21429,Yemen,2020-05-14,85,12,1
21430,Zambia,2020-05-14,654,7,124
21431,Zimbabwe,2020-05-14,37,4,13
21432,Afghanistan,2020-05-15,6053,153,745
21433,Albania,2020-05-15,916,31,705
21434,Algeria,2020-05-15,6629,536,3271
21435,Andorra,2020-05-15,761,49,604
21436,Angola,2020-05-15,48,2,17
21437,Antigua and Barbuda,2020-05-15,25,3,19
21438,Argentina,2020-05-15,7479,356,2497
21439,Armenia,2020-05-15,4044,52,1666
21440,Australia,2020-05-15,7035,98,6359
21441,Austria,2020-05-15,16109,628,14471
21442,Azerbaijan,2020-05-15,2980,36,1886
21443,Bahamas,2020-05-15,96,11,41
21444,Bahrain,2020-05-15,6583,12,2640
21445,Bangladesh,2020-05-15,20065,298,3882
21446,Barbados,2020-05-15,85,7,65
21447,Belarus,2020-05-15,27730,156,8807
21448,Belgium,2020-05-15,54644,8959,14301
21449,Belize,2020-05-15,18,2,16
21450,Benin,2020-05-15,339,2,83
21451,Bhutan,2020-05-15,21,0,5
21452,Bolivia,2020-05-15,3577,164,434
21453,Bosnia and Herzegovina,2020-05-15,2236,128,1336
21454,Botswana,2020-05-15,24,1,17
21455,Brazil,2020-05-15,220291,14962,84970
21456,Brunei,2020-05-15,141,1,135
21457,Bulgaria,2020-05-15,2138,102,545
21458,Burkina Faso,2020-05-15,780,51,595
21459,Burma,2020-05-15,182,6,89
21460,Burundi,2020-05-15,15,1,7
21461,Cabo Verde,2020-05-15,326,2,67
21462,Cambodia,2020-05-15,122,0,122
21463,Cameroon,2020-05-15,3105,140,1567
21464,Canada,2020-05-15,75959,5679,36908
21465,Central African Republic,2020-05-15,301,0,13
21466,Chad,2020-05-15,428,48,88
21467,Chile,2020-05-15,39542,394,16614
21468,China,2020-05-15,84038,4637,79281
21469,Colombia,2020-05-15,14216,546,3460
21470,Comoros,2020-05-15,11,1,3
21471,Congo (Brazzaville),2020-05-15,391,15,87
21472,Congo (Kinshasa),2020-05-15,1298,50,212
21473,Costa Rica,2020-05-15,843,9,542
21474,Cote d'Ivoire,2020-05-15,2017,24,942
21475,Croatia,2020-05-15,2222,95,1869
21476,Cuba,2020-05-15,1840,79,1425
21477,Cyprus,2020-05-15,910,17,481
21478,Czechia,2020-05-15,8406,295,5381
21479,Denmark,2020-05-15,10989,537,9157
21480,Diamond Princess,2020-05-15,712,13,651
21481,Djibouti,2020-05-15,1309,4,935
21482,Dominica,2020-05-15,16,0,15
21483,Dominican Republic,2020-05-15,11739,424,3557
21484,Ecuador,2020-05-15,31467,2594,3433
21485,Egypt,2020-05-15,11228,592,2799
21486,El Salvador,2020-05-15,1210,25,417
21487,Equatorial Guinea,2020-05-15,594,7,22
21488,Eritrea,2020-05-15,39,0,39
21489,Estonia,2020-05-15,1766,63,923
21490,Eswatini,2020-05-15,190,2,66
21491,Ethiopia,2020-05-15,287,5,112
21492,Fiji,2020-05-15,18,0,15
21493,Finland,2020-05-15,6228,293,5000
21494,France,2020-05-15,179630,27532,60562
21495,Gabon,2020-05-15,1209,10,219
21496,Gambia,2020-05-15,23,1,10
21497,Georgia,2020-05-15,671,12,393
21498,Germany,2020-05-15,175233,7897,151597
21499,Ghana,2020-05-15,5638,28,1460
21500,Greece,2020-05-15,2810,160,1374
21501,Grenada,2020-05-15,22,0,14
21502,Guatemala,2020-05-15,1643,30,135
21503,Guinea,2020-05-15,2473,15,895
21504,Guinea-Bissau,2020-05-15,913,3,26
21505,Guyana,2020-05-15,116,10,43
21506,Haiti,2020-05-15,310,20,29
21507,Holy See,2020-05-15,12,0,2
21508,Honduras,2020-05-15,2460,134,264
21509,Hungary,2020-05-15,3417,442,1287
21510,Iceland,2020-05-15,1802,10,1782
21511,India,2020-05-15,85784,2753,30258
21512,Indonesia,2020-05-15,16496,1076,3803
21513,Iran,2020-05-15,116635,6902,91836
21514,Iraq,2020-05-15,3193,117,2089
21515,Ireland,2020-05-15,23956,1518,19470
21516,Israel,2020-05-15,16589,266,12587
21517,Italy,2020-05-15,223885,31610,120205
21518,Jamaica,2020-05-15,511,9,121
21519,Japan,2020-05-15,16203,713,10338
21520,Jordan,2020-05-15,596,9,401
21521,Kazakhstan,2020-05-15,5689,34,2707
21522,Kenya,2020-05-15,781,45,284
21523,"Korea, South",2020-05-15,11037,262,9851
21524,Kosovo,2020-05-15,944,29,690
21525,Kuwait,2020-05-15,12860,96,3640
21526,Kyrgyzstan,2020-05-15,1111,14,745
21527,Laos,2020-05-15,19,0,14
21528,Latvia,2020-05-15,970,19,662
21529,Lebanon,2020-05-15,891,26,246
21530,Lesotho,2020-05-15,1,0,0
21531,Liberia,2020-05-15,219,20,108
21532,Libya,2020-05-15,64,3,28
21533,Liechtenstein,2020-05-15,82,1,55
21534,Lithuania,2020-05-15,1523,54,965
21535,Luxembourg,2020-05-15,3923,104,3682
21536,MS Zaandam,2020-05-15,9,2,0
21537,Madagascar,2020-05-15,238,0,112
21538,Malawi,2020-05-15,63,3,24
21539,Malaysia,2020-05-15,6855,112,5439
21540,Maldives,2020-05-15,1031,4,49
21541,Mali,2020-05-15,806,46,455
21542,Malta,2020-05-15,532,6,458
21543,Mauritania,2020-05-15,29,3,7
21544,Mauritius,2020-05-15,332,10,322
21545,Mexico,2020-05-15,45032,4767,30451
21546,Moldova,2020-05-15,5745,202,2228
21547,Monaco,2020-05-15,96,4,87
21548,Mongolia,2020-05-15,98,0,20
21549,Montenegro,2020-05-15,324,9,311
21550,Morocco,2020-05-15,6652,190,3400
21551,Mozambique,2020-05-15,119,0,42
21552,Namibia,2020-05-15,16,0,13
21553,Nepal,2020-05-15,267,0,36
21554,Netherlands,2020-05-15,43880,5662,159
21555,New Zealand,2020-05-15,1498,21,1428
21556,Nicaragua,2020-05-15,25,8,7
21557,Niger,2020-05-15,885,51,684
21558,Nigeria,2020-05-15,5450,171,1320
21559,North Macedonia,2020-05-15,1740,97,1251
21560,Norway,2020-05-15,8219,232,32
21561,Oman,2020-05-15,4625,20,1350
21562,Pakistan,2020-05-15,38799,834,10880
21563,Panama,2020-05-15,9268,266,6080
21564,Papua New Guinea,2020-05-15,8,0,8
21565,Paraguay,2020-05-15,759,11,193
21566,Peru,2020-05-15,84495,2392,27147
21567,Philippines,2020-05-15,12091,806,2460
21568,Poland,2020-05-15,18016,907,6918
21569,Portugal,2020-05-15,28583,1190,3328
21570,Qatar,2020-05-15,29425,14,3546
21571,Romania,2020-05-15,16437,1070,9370
21572,Russia,2020-05-15,262843,2418,58226
21573,Rwanda,2020-05-15,287,0,177
21574,Saint Kitts and Nevis,2020-05-15,15,0,14
21575,Saint Lucia,2020-05-15,18,0,18
21576,Saint Vincent and the Grenadines,2020-05-15,17,0,14
21577,San Marino,2020-05-15,652,41,189
21578,Sao Tome and Principe,2020-05-15,235,7,4
21579,Saudi Arabia,2020-05-15,49176,292,21869
21580,Senegal,2020-05-15,2310,25,890
21581,Serbia,2020-05-15,10438,225,4301
21582,Seychelles,2020-05-15,11,0,10
21583,Sierra Leone,2020-05-15,447,27,97
21584,Singapore,2020-05-15,26891,21,7248
21585,Slovakia,2020-05-15,1480,27,1131
21586,Slovenia,2020-05-15,1465,103,270
21587,Somalia,2020-05-15,1284,53,135
21588,South Africa,2020-05-15,13524,247,6083
21589,South Sudan,2020-05-15,236,4,4
21590,Spain,2020-05-15,230183,27459,144783
21591,Sri Lanka,2020-05-15,935,9,477
21592,Sudan,2020-05-15,1964,91,205
21593,Suriname,2020-05-15,10,1,9
21594,Sweden,2020-05-15,29207,3646,0
21595,Switzerland,2020-05-15,30514,1878,27100
21596,Syria,2020-05-15,50,3,36
21597,Taiwan*,2020-05-15,440,7,387
21598,Tajikistan,2020-05-15,1118,33,0
21599,Tanzania,2020-05-15,509,21,183
21600,Thailand,2020-05-15,3025,56,2854
21601,Timor-Leste,2020-05-15,24,0,24
21602,Togo,2020-05-15,263,11,96
21603,Trinidad and Tobago,2020-05-15,116,8,107
21604,Tunisia,2020-05-15,1035,45,802
21605,Turkey,2020-05-15,146457,4055,106133
21606,US,2020-05-15,1449026,87862,250747
21607,Uganda,2020-05-15,203,0,63
21608,Ukraine,2020-05-15,17330,476,4473
21609,United Arab Emirates,2020-05-15,21831,210,7328
21610,United Kingdom,2020-05-15,238004,34078,1047
21611,Uruguay,2020-05-15,732,19,553
21612,Uzbekistan,2020-05-15,2686,11,2158
21613,Venezuela,2020-05-15,459,10,229
21614,Vietnam,2020-05-15,314,0,260
21615,West Bank and Gaza,2020-05-15,375,2,315
21616,Western Sahara,2020-05-15,6,0,6
21617,Yemen,2020-05-15,106,15,1
21618,Zambia,2020-05-15,654,7,124
21619,Zimbabwe,2020-05-15,42,4,13
21620,Afghanistan,2020-05-16,6402,168,745
21621,Albania,2020-05-16,933,31,714
21622,Algeria,2020-05-16,6821,542,3409
21623,Andorra,2020-05-16,761,51,615
21624,Angola,2020-05-16,48,2,17
21625,Antigua and Barbuda,2020-05-16,25,3,19
21626,Argentina,2020-05-16,7805,363,2534
21627,Armenia,2020-05-16,4283,55,1791
21628,Australia,2020-05-16,7044,98,6364
21629,Austria,2020-05-16,16201,629,14524
21630,Azerbaijan,2020-05-16,3138,36,1944
21631,Bahamas,2020-05-16,96,11,42
21632,Bahrain,2020-05-16,6747,12,2762
21633,Bangladesh,2020-05-16,20995,314,4117
21634,Barbados,2020-05-16,86,7,67
21635,Belarus,2020-05-16,28681,160,9498
21636,Belgium,2020-05-16,54989,9005,14460
21637,Belize,2020-05-16,18,2,16
21638,Benin,2020-05-16,339,2,83
21639,Bhutan,2020-05-16,21,0,5
21640,Bolivia,2020-05-16,3826,165,473
21641,Bosnia and Herzegovina,2020-05-16,2267,129,1355
21642,Botswana,2020-05-16,24,1,17
21643,Brazil,2020-05-16,233511,15662,89672
21644,Brunei,2020-05-16,141,1,136
21645,Bulgaria,2020-05-16,2175,105,573
21646,Burkina Faso,2020-05-16,782,51,604
21647,Burma,2020-05-16,182,6,96
21648,Burundi,2020-05-16,15,1,7
21649,Cabo Verde,2020-05-16,328,3,84
21650,Cambodia,2020-05-16,122,0,122
21651,Cameroon,2020-05-16,3105,140,1567
21652,Canada,2020-05-16,77206,5800,37832
21653,Central African Republic,2020-05-16,327,0,13
21654,Chad,2020-05-16,474,50,111
21655,Chile,2020-05-16,41428,421,18014
21656,China,2020-05-16,84044,4638,79293
21657,Colombia,2020-05-16,14939,562,3587
21658,Comoros,2020-05-16,11,1,3
21659,Congo (Brazzaville),2020-05-16,391,15,87
21660,Congo (Kinshasa),2020-05-16,1455,61,270
21661,Costa Rica,2020-05-16,853,10,551
21662,Cote d'Ivoire,2020-05-16,2061,25,987
21663,Croatia,2020-05-16,2224,95,1913
21664,Cuba,2020-05-16,1862,79,1460
21665,Cyprus,2020-05-16,914,17,515
21666,Czechia,2020-05-16,8455,296,5422
21667,Denmark,2020-05-16,11056,543,9305
21668,Diamond Princess,2020-05-16,712,13,651
21669,Djibouti,2020-05-16,1331,4,950
21670,Dominica,2020-05-16,16,0,15
21671,Dominican Republic,2020-05-16,12110,428,3726
21672,Ecuador,2020-05-16,32763,2688,3433
21673,Egypt,2020-05-16,11719,612,2950
21674,El Salvador,2020-05-16,1265,26,441
21675,Equatorial Guinea,2020-05-16,594,7,22
21676,Eritrea,2020-05-16,39,0,39
21677,Estonia,2020-05-16,1770,63,934
21678,Eswatini,2020-05-16,202,2,72
21679,Ethiopia,2020-05-16,306,5,113
21680,Fiji,2020-05-16,18,0,15
21681,Finland,2020-05-16,6286,297,5000
21682,France,2020-05-16,179630,27532,60562
21683,Gabon,2020-05-16,1320,11,244
21684,Gambia,2020-05-16,23,1,12
21685,Georgia,2020-05-16,683,12,419
21686,Germany,2020-05-16,175752,7938,152600
21687,Ghana,2020-05-16,5735,29,1754
21688,Greece,2020-05-16,2819,162,1374
21689,Grenada,2020-05-16,22,0,14
21690,Guatemala,2020-05-16,1763,33,138
21691,Guinea,2020-05-16,2658,16,1133
21692,Guinea-Bissau,2020-05-16,969,4,26
21693,Guyana,2020-05-16,117,10,43
21694,Haiti,2020-05-16,358,20,29
21695,Holy See,2020-05-16,12,0,2
21696,Honduras,2020-05-16,2565,138,278
21697,Hungary,2020-05-16,3473,448,1371
21698,Iceland,2020-05-16,1802,10,1786
21699,India,2020-05-16,90648,2871,34224
21700,Indonesia,2020-05-16,17025,1089,3911
21701,Iran,2020-05-16,118392,6937,93147
21702,Iraq,2020-05-16,3260,121,2126
21703,Ireland,2020-05-16,24048,1533,19470
21704,Israel,2020-05-16,16608,268,12855
21705,Italy,2020-05-16,224760,31763,122810
21706,Jamaica,2020-05-16,517,9,121
21707,Japan,2020-05-16,16237,725,10338
21708,Jordan,2020-05-16,607,9,404
21709,Kazakhstan,2020-05-16,5850,34,2980
21710,Kenya,2020-05-16,830,50,301
21711,"Korea, South",2020-05-16,11050,262,9888
21712,Kosovo,2020-05-16,944,29,690
21713,Kuwait,2020-05-16,13802,107,3843
21714,Kyrgyzstan,2020-05-16,1117,14,783
21715,Laos,2020-05-16,19,0,14
21716,Latvia,2020-05-16,997,19,662
21717,Lebanon,2020-05-16,902,26,247
21718,Lesotho,2020-05-16,1,0,0
21719,Liberia,2020-05-16,223,20,116
21720,Libya,2020-05-16,65,3,28
21721,Liechtenstein,2020-05-16,82,1,55
21722,Lithuania,2020-05-16,1534,55,988
21723,Luxembourg,2020-05-16,3930,104,3699
21724,MS Zaandam,2020-05-16,9,2,0
21725,Madagascar,2020-05-16,283,0,114
21726,Malawi,2020-05-16,65,3,24
21727,Malaysia,2020-05-16,6872,113,5512
21728,Maldives,2020-05-16,1078,4,58
21729,Mali,2020-05-16,835,48,479
21730,Malta,2020-05-16,546,6,450
21731,Mauritania,2020-05-16,40,4,7
21732,Mauritius,2020-05-16,332,10,322
21733,Mexico,2020-05-16,47144,5045,31848
21734,Moldova,2020-05-16,5934,207,2344
21735,Monaco,2020-05-16,96,4,87
21736,Mongolia,2020-05-16,135,0,20
21737,Montenegro,2020-05-16,324,9,311
21738,Morocco,2020-05-16,6741,192,3487
21739,Mozambique,2020-05-16,129,0,43
21740,Namibia,2020-05-16,16,0,13
21741,Nepal,2020-05-16,291,1,36
21742,Netherlands,2020-05-16,44070,5689,167
21743,New Zealand,2020-05-16,1499,21,1433
21744,Nicaragua,2020-05-16,25,8,7
21745,Niger,2020-05-16,889,51,689
21746,Nigeria,2020-05-16,5621,176,1472
21747,North Macedonia,2020-05-16,1762,98,1267
21748,Norway,2020-05-16,8237,232,32
21749,Oman,2020-05-16,5029,21,1436
21750,Pakistan,2020-05-16,40151,873,11341
21751,Panama,2020-05-16,9449,269,6080
21752,Papua New Guinea,2020-05-16,8,0,8
21753,Paraguay,2020-05-16,778,11,198
21754,Peru,2020-05-16,88541,2523,28272
21755,Philippines,2020-05-16,12305,817,2561
21756,Poland,2020-05-16,18257,915,7175
21757,Portugal,2020-05-16,28810,1203,3822
21758,Qatar,2020-05-16,30972,15,3788
21759,Romania,2020-05-16,16704,1094,9574
21760,Russia,2020-05-16,272043,2537,63166
21761,Rwanda,2020-05-16,289,0,178
21762,Saint Kitts and Nevis,2020-05-16,15,0,14
21763,Saint Lucia,2020-05-16,18,0,18
21764,Saint Vincent and the Grenadines,2020-05-16,17,0,14
21765,San Marino,2020-05-16,653,41,198
21766,Sao Tome and Principe,2020-05-16,235,7,4
21767,Saudi Arabia,2020-05-16,52016,302,23666
21768,Senegal,2020-05-16,2429,25,949
21769,Serbia,2020-05-16,10496,228,4479
21770,Seychelles,2020-05-16,11,0,10
21771,Sierra Leone,2020-05-16,462,29,106
21772,Singapore,2020-05-16,27356,22,8342
21773,Slovakia,2020-05-16,1493,28,1151
21774,Slovenia,2020-05-16,1465,103,272
21775,Somalia,2020-05-16,1357,55,148
21776,South Africa,2020-05-16,14355,261,6478
21777,South Sudan,2020-05-16,236,4,4
21778,Spain,2020-05-16,230698,27563,146446
21779,Sri Lanka,2020-05-16,960,9,520
21780,Sudan,2020-05-16,2289,97,222
21781,Suriname,2020-05-16,10,1,9
21782,Sweden,2020-05-16,29677,3674,0
21783,Switzerland,2020-05-16,30572,1879,27400
21784,Syria,2020-05-16,51,3,36
21785,Taiwan*,2020-05-16,440,7,389
21786,Tajikistan,2020-05-16,1322,36,0
21787,Tanzania,2020-05-16,509,21,183
21788,Thailand,2020-05-16,3025,56,2855
21789,Timor-Leste,2020-05-16,24,0,24
21790,Togo,2020-05-16,298,11,99
21791,Trinidad and Tobago,2020-05-16,116,8,107
21792,Tunisia,2020-05-16,1037,45,807
21793,Turkey,2020-05-16,148067,4096,108137
21794,US,2020-05-16,1474127,89084,268376
21795,Uganda,2020-05-16,227,0,63
21796,Ukraine,2020-05-16,17858,497,4906
21797,United Arab Emirates,2020-05-16,22627,214,7931
21798,United Kingdom,2020-05-16,241461,34546,1058
21799,Uruguay,2020-05-16,733,19,558
21800,Uzbekistan,2020-05-16,2738,11,2213
21801,Venezuela,2020-05-16,504,10,241
21802,Vietnam,2020-05-16,318,0,260
21803,West Bank and Gaza,2020-05-16,376,2,329
21804,Western Sahara,2020-05-16,6,0,6
21805,Yemen,2020-05-16,122,18,1
21806,Zambia,2020-05-16,679,7,183
21807,Zimbabwe,2020-05-16,42,4,13
21808,Afghanistan,2020-05-17,6664,169,778
21809,Albania,2020-05-17,946,31,715
21810,Algeria,2020-05-17,7019,548,3507
21811,Andorra,2020-05-17,761,51,617
21812,Angola,2020-05-17,48,2,17
21813,Antigua and Barbuda,2020-05-17,25,3,19
21814,Argentina,2020-05-17,8068,373,2569
21815,Armenia,2020-05-17,4472,60,1925
21816,Australia,2020-05-17,7054,99,6392
21817,Austria,2020-05-17,16242,629,14563
21818,Azerbaijan,2020-05-17,3274,39,2015
21819,Bahamas,2020-05-17,96,11,42
21820,Bahrain,2020-05-17,6956,12,2910
21821,Bangladesh,2020-05-17,22268,328,4373
21822,Barbados,2020-05-17,88,7,68
21823,Belarus,2020-05-17,29650,165,9932
21824,Belgium,2020-05-17,55280,9052,14630
21825,Belize,2020-05-17,18,2,16
21826,Benin,2020-05-17,339,2,83
21827,Bhutan,2020-05-17,21,0,5
21828,Bolivia,2020-05-17,4088,169,493
21829,Bosnia and Herzegovina,2020-05-17,2290,133,1436
21830,Botswana,2020-05-17,25,1,17
21831,Brazil,2020-05-17,241080,16118,94122
21832,Brunei,2020-05-17,141,1,136
21833,Bulgaria,2020-05-17,2211,108,598
21834,Burkina Faso,2020-05-17,796,51,644
21835,Burma,2020-05-17,184,6,97
21836,Burundi,2020-05-17,23,1,15
21837,Cabo Verde,2020-05-17,328,3,84
21838,Cambodia,2020-05-17,122,0,122
21839,Cameroon,2020-05-17,3105,140,1567
21840,Canada,2020-05-17,78332,5903,38563
21841,Central African Republic,2020-05-17,327,0,13
21842,Chad,2020-05-17,503,53,117
21843,Chile,2020-05-17,43781,450,19213
21844,China,2020-05-17,84054,4638,79306
21845,Colombia,2020-05-17,15574,574,3751
21846,Comoros,2020-05-17,11,1,3
21847,Congo (Brazzaville),2020-05-17,391,15,87
21848,Congo (Kinshasa),2020-05-17,1455,61,270
21849,Costa Rica,2020-05-17,863,10,565
21850,Cote d'Ivoire,2020-05-17,2109,27,1004
21851,Croatia,2020-05-17,2226,95,1936
21852,Cuba,2020-05-17,1872,79,1495
21853,Cyprus,2020-05-17,916,17,515
21854,Czechia,2020-05-17,8475,298,5462
21855,Denmark,2020-05-17,11125,547,9425
21856,Diamond Princess,2020-05-17,712,13,651
21857,Djibouti,2020-05-17,1401,4,972
21858,Dominica,2020-05-17,16,0,16
21859,Dominican Republic,2020-05-17,12314,428,5847
21860,Ecuador,2020-05-17,33182,2736,3433
21861,Egypt,2020-05-17,12229,630,3172
21862,El Salvador,2020-05-17,1338,30,464
21863,Equatorial Guinea,2020-05-17,594,7,22
21864,Eritrea,2020-05-17,39,0,39
21865,Estonia,2020-05-17,1774,63,938
21866,Eswatini,2020-05-17,203,2,73
21867,Ethiopia,2020-05-17,317,5,113
21868,Fiji,2020-05-17,18,0,15
21869,Finland,2020-05-17,6347,298,5000
21870,France,2020-05-17,179693,28111,61327
21871,Gabon,2020-05-17,1320,11,244
21872,Gambia,2020-05-17,23,1,12
21873,Georgia,2020-05-17,695,12,425
21874,Germany,2020-05-17,176369,7962,154011
21875,Ghana,2020-05-17,5735,29,1754
21876,Greece,2020-05-17,2834,163,1374
21877,Grenada,2020-05-17,22,0,14
21878,Guatemala,2020-05-17,1763,33,138
21879,Guinea,2020-05-17,2658,16,1133
21880,Guinea-Bissau,2020-05-17,990,4,26
21881,Guyana,2020-05-17,117,10,43
21882,Haiti,2020-05-17,456,20,21
21883,Holy See,2020-05-17,12,0,2
21884,Honduras,2020-05-17,2646,142,319
21885,Hungary,2020-05-17,3509,451,1396
21886,Iceland,2020-05-17,1802,10,1786
21887,India,2020-05-17,95698,3025,36795
21888,Indonesia,2020-05-17,17514,1148,4129
21889,Iran,2020-05-17,120198,6988,94464
21890,Iraq,2020-05-17,3404,123,2218
21891,Ireland,2020-05-17,24112,1543,19470
21892,Israel,2020-05-17,16617,272,12942
21893,Italy,2020-05-17,225435,31908,125176
21894,Jamaica,2020-05-17,520,9,127
21895,Japan,2020-05-17,16285,744,11153
21896,Jordan,2020-05-17,613,9,408
21897,Kazakhstan,2020-05-17,6157,34,3256
21898,Kenya,2020-05-17,887,50,313
21899,"Korea, South",2020-05-17,11065,263,9904
21900,Kosovo,2020-05-17,955,29,691
21901,Kuwait,2020-05-17,14850,112,4093
21902,Kyrgyzstan,2020-05-17,1138,14,804
21903,Laos,2020-05-17,19,0,14
21904,Latvia,2020-05-17,1008,19,662
21905,Lebanon,2020-05-17,911,26,247
21906,Lesotho,2020-05-17,1,0,0
21907,Liberia,2020-05-17,226,21,120
21908,Libya,2020-05-17,65,3,35
21909,Liechtenstein,2020-05-17,82,1,55
21910,Lithuania,2020-05-17,1541,56,997
21911,Luxembourg,2020-05-17,3945,107,3702
21912,MS Zaandam,2020-05-17,9,2,0
21913,Madagascar,2020-05-17,304,1,114
21914,Malawi,2020-05-17,70,3,27
21915,Malaysia,2020-05-17,6894,113,5571
21916,Maldives,2020-05-17,1094,4,58
21917,Mali,2020-05-17,860,52,494
21918,Malta,2020-05-17,553,6,454
21919,Mauritania,2020-05-17,62,4,7
21920,Mauritius,2020-05-17,332,10,322
21921,Mexico,2020-05-17,49219,5177,33329
21922,Moldova,2020-05-17,6060,211,2344
21923,Monaco,2020-05-17,96,4,87
21924,Mongolia,2020-05-17,136,0,21
21925,Montenegro,2020-05-17,324,9,311
21926,Morocco,2020-05-17,6870,192,3660
21927,Mozambique,2020-05-17,137,0,44
21928,Namibia,2020-05-17,16,0,13
21929,Nepal,2020-05-17,295,2,36
21930,Netherlands,2020-05-17,44195,5699,167
21931,New Zealand,2020-05-17,1499,21,1433
21932,Nicaragua,2020-05-17,25,8,7
21933,Niger,2020-05-17,904,54,698
21934,Nigeria,2020-05-17,5959,182,1594
21935,North Macedonia,2020-05-17,1792,101,1293
21936,Norway,2020-05-17,8249,232,32
21937,Oman,2020-05-17,5186,22,1465
21938,Pakistan,2020-05-17,42125,903,11922
21939,Panama,2020-05-17,9606,275,6081
21940,Papua New Guinea,2020-05-17,8,0,8
21941,Paraguay,2020-05-17,786,11,202
21942,Peru,2020-05-17,92273,2648,28621
21943,Philippines,2020-05-17,12513,824,2635
21944,Poland,2020-05-17,18529,925,7451
21945,Portugal,2020-05-17,29036,1218,4636
21946,Qatar,2020-05-17,32604,15,4370
21947,Romania,2020-05-17,16871,1107,9890
21948,Russia,2020-05-17,281752,2631,67373
21949,Rwanda,2020-05-17,292,0,197
21950,Saint Kitts and Nevis,2020-05-17,15,0,14
21951,Saint Lucia,2020-05-17,18,0,18
21952,Saint Vincent and the Grenadines,2020-05-17,17,0,14
21953,San Marino,2020-05-17,654,41,201
21954,Sao Tome and Principe,2020-05-17,235,7,4
21955,Saudi Arabia,2020-05-17,54752,312,25722
21956,Senegal,2020-05-17,2480,25,973
21957,Serbia,2020-05-17,10610,230,4713
21958,Seychelles,2020-05-17,11,0,10
21959,Sierra Leone,2020-05-17,505,32,141
21960,Singapore,2020-05-17,28038,22,9340
21961,Slovakia,2020-05-17,1494,28,1163
21962,Slovenia,2020-05-17,1466,104,273
21963,Somalia,2020-05-17,1421,56,152
21964,South Africa,2020-05-17,15515,264,7006
21965,South Sudan,2020-05-17,290,4,4
21966,Spain,2020-05-17,230698,27563,146446
21967,Sri Lanka,2020-05-17,981,9,538
21968,Sudan,2020-05-17,2289,97,222
21969,Suriname,2020-05-17,10,1,9
21970,Sweden,2020-05-17,30143,3679,0
21971,Switzerland,2020-05-17,30587,1881,27500
21972,Syria,2020-05-17,58,3,36
21973,Taiwan*,2020-05-17,440,7,395
21974,Tajikistan,2020-05-17,1524,39,0
21975,Tanzania,2020-05-17,509,21,183
21976,Thailand,2020-05-17,3028,56,2856
21977,Timor-Leste,2020-05-17,24,0,24
21978,Togo,2020-05-17,301,11,104
21979,Trinidad and Tobago,2020-05-17,116,8,107
21980,Tunisia,2020-05-17,1037,45,816
21981,Turkey,2020-05-17,149435,4140,109962
21982,US,2020-05-17,1493131,89893,272265
21983,Uganda,2020-05-17,227,0,63
21984,Ukraine,2020-05-17,18291,514,5116
21985,United Arab Emirates,2020-05-17,23358,220,8512
21986,United Kingdom,2020-05-17,244995,34716,1058
21987,Uruguay,2020-05-17,734,20,564
21988,Uzbekistan,2020-05-17,2753,12,2247
21989,Venezuela,2020-05-17,541,10,241
21990,Vietnam,2020-05-17,320,0,260
21991,West Bank and Gaza,2020-05-17,381,2,335
21992,Western Sahara,2020-05-17,6,0,6
21993,Yemen,2020-05-17,128,20,1
21994,Zambia,2020-05-17,753,7,188
21995,Zimbabwe,2020-05-17,44,4,17
21996,Afghanistan,2020-05-18,7072,173,801
21997,Albania,2020-05-18,948,31,727
21998,Algeria,2020-05-18,7201,555,3625
21999,Andorra,2020-05-18,761,51,624
22000,Angola,2020-05-18,50,3,17
22001,Antigua and Barbuda,2020-05-18,25,3,19
22002,Argentina,2020-05-18,8371,382,2625
22003,Armenia,2020-05-18,4823,61,2019
22004,Australia,2020-05-18,7068,99,6413
22005,Austria,2020-05-18,16269,629,14614
22006,Azerbaijan,2020-05-18,3387,40,2055
22007,Bahamas,2020-05-18,96,11,43
22008,Bahrain,2020-05-18,7184,12,2931
22009,Bangladesh,2020-05-18,23870,349,4585
22010,Barbados,2020-05-18,88,7,68
22011,Belarus,2020-05-18,30572,171,10130
22012,Belgium,2020-05-18,55559,9080,14657
22013,Belize,2020-05-18,18,2,16
22014,Benin,2020-05-18,339,2,83
22015,Bhutan,2020-05-18,21,0,5
22016,Bolivia,2020-05-18,4263,174,503
22017,Bosnia and Herzegovina,2020-05-18,2304,133,1464
22018,Botswana,2020-05-18,25,1,17
22019,Brazil,2020-05-18,255368,16853,100459
22020,Brunei,2020-05-18,141,1,136
22021,Bulgaria,2020-05-18,2235,110,612
22022,Burkina Faso,2020-05-18,796,51,652
22023,Burma,2020-05-18,191,6,101
22024,Burundi,2020-05-18,42,1,20
22025,Cabo Verde,2020-05-18,328,3,85
22026,Cambodia,2020-05-18,122,0,122
22027,Cameroon,2020-05-18,3529,140,1567
22028,Canada,2020-05-18,79411,5960,39251
22029,Central African Republic,2020-05-18,327,0,13
22030,Chad,2020-05-18,519,53,117
